what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580086677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580086918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580087187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580087418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580087871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580088442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580089064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580089647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336580093065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580094673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580116528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580129942
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580140835
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580146043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580147356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580147571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580152592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580281224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580289754
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580294386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580299168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580307375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580311096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580343780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580346390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580430882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580435462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580442044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580448942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580453136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580493735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580498980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580500682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580502372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580504539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580513356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580514736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580519257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580523988
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580534360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580545943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580573765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580578098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580579041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580579478
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1336580580569
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1336580580802
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1336580580843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1336580581755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1336580581956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1336580582139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580590524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336580590941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1336580593589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336580602095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336580604263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580605502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580609563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580619205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580628910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336580631278
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336580638976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336580643464
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580650662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580651779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580651970
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580654355
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580666058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580667559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580667755
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580669219
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580670641
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580673285
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580674407
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336580675209
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1336580675210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580676810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580677677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336580762436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581437825
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581454358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336581458559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336581459938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581464832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581532498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336581538456
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581551137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581553979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581574591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581603234
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581613490
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581621979
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581623704
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581626982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581635246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581766403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336581772796
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581800393
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581821925
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581842610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581848772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581849803
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581861899
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581870637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581879971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581884332
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581890879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581892818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581893713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581900273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581906656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336581912010
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581916669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581918147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581918615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336581922206
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336581930773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581936647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336581940779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581943324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581945570
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336581950857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581954250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581961646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581961888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336581963571
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336581963618
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1336582000600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582001806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582003589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582041862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582045878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582107541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336582155331
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336582159573
